"date","month","day","hour","trip_count","is_weekend","is_holiday","apparent_temperature","wind_speed","is_day","temperature","relative_humidity","precipitation","weather_code","season"
2024-07-27,7,27,0,106,1,0,22,1.6,0,19.6,87,0.5,80,"summer"
2024-07-27,7,27,5,52,1,0,20.7,0.7,0,18.4,91,0.2,3,"summer"
2024-07-27,7,27,6,161,1,0,20.4,1,0,18.1,92,0.3,80,"summer"
2024-07-27,7,27,7,282,1,0,20.2,1.5,1,18,92,0.3,80,"summer"
2024-07-27,7,27,8,463,1,0,20.3,2.2,1,18.3,91,0.3,80,"summer"
2024-07-27,7,27,9,456,1,0,21.2,3,1,19.2,86,0.1,2,"summer"
2024-07-27,7,27,10,482,1,0,22.7,2.3,1,20.7,78,0.1,2,"summer"
2024-07-27,7,27,11,503,1,0,24.7,3.4,1,22.1,72,0.1,2,"summer"
2024-07-27,7,27,12,623,1,0,26.7,5.5,1,23.6,67,0.1,2,"summer"
2024-07-27,7,27,13,761,1,0,27.4,7,1,24.3,65,0.1,2,"summer"
2024-07-27,7,27,14,837,1,0,27.9,8,1,25,62,0,2,"summer"
2024-07-27,7,27,15,717,1,0,28,7.7,1,25.4,59,0,3,"summer"
2024-07-27,7,27,16,569,1,0,27.6,6.2,1,25.6,57,0,2,"summer"
2024-07-27,7,27,17,537,1,0,26.9,6.9,1,25.4,60,0,3,"summer"
2024-07-27,7,27,18,435,1,0,26.6,8,1,25.8,54,1,80,"summer"
2024-07-27,7,27,19,424,1,0,24.1,6.9,1,22.5,72,1.8,80,"summer"
2024-07-27,7,27,20,416,1,0,23.9,2.8,0,21.7,76,1,80,"summer"
2024-07-27,7,27,21,374,1,0,23.2,4,0,21.1,80,2.3,96,"summer"
2024-07-27,7,27,22,266,1,0,23.1,3.2,0,20.8,83,2.6,81,"summer"
2024-07-27,7,27,23,184,1,0,23.2,1.8,0,20.6,85,0.1,3,"summer"
2024-07-28,7,28,0,135,1,0,22.9,1.6,0,20.4,84,0,2,"summer"
2024-07-28,7,28,5,42,1,0,18.8,2.3,0,16.7,100,0,45,"summer"
2024-07-28,7,28,6,105,1,0,17.9,1.8,0,16.1,99,0,45,"summer"
2024-07-28,7,28,7,185,1,0,18,1.1,1,16.1,99,0,45,"summer"
2024-07-28,7,28,8,333,1,0,19.7,0,1,17.4,95,0,45,"summer"
2024-07-28,7,28,9,593,1,0,21.8,3.3,1,19.7,86,0,1,"summer"
2024-07-28,7,28,10,743,1,0,23.8,5.4,1,21.8,73,0,2,"summer"
2024-07-28,7,28,11,718,1,0,26.2,5.4,1,23.5,65,0,2,"summer"
2024-07-28,7,28,12,653,1,0,29.3,3.3,1,25.5,54,0,2,"summer"
2024-07-28,7,28,13,656,1,0,30.9,2.5,1,26.8,48,0,1,"summer"
2024-07-28,7,28,14,494,1,0,31.7,2.3,1,27.9,42,0,1,"summer"
2024-07-28,7,28,15,417,1,0,31.8,2.1,1,28.7,38,0,1,"summer"
2024-07-28,7,28,16,368,1,0,31.1,1.6,1,29,37,0,1,"summer"
2024-07-28,7,28,17,373,1,0,29.6,1.6,1,29,36,0,2,"summer"
2024-07-28,7,28,18,397,1,0,29.1,1.4,1,28.4,38,0,2,"summer"
2024-07-28,7,28,19,313,1,0,28.3,3,1,27.8,40,0,2,"summer"
2024-07-28,7,28,20,334,1,0,27.6,1.3,0,25.6,56,0,3,"summer"
2024-07-28,7,28,21,352,1,0,25.9,4,0,23.9,66,0,3,"summer"
2024-07-28,7,28,22,174,1,0,24.2,5.7,0,22.2,76,0,3,"summer"
2024-07-28,7,28,23,127,1,0,24.2,2.2,0,22,73,0,3,"summer"
2024-07-29,7,29,0,40,0,0,23.1,1.1,0,20.5,84,0.1,3,"summer"
2024-07-29,7,29,5,107,0,0,21.3,0.5,0,18.9,88,0,2,"summer"
2024-07-29,7,29,6,326,0,0,21.1,1.1,0,18.8,89,0,2,"summer"
2024-07-29,7,29,7,738,0,0,20.6,1.5,1,18.4,91,0,2,"summer"
2024-07-29,7,29,8,1015,0,0,21.8,1,1,19.3,88,0,2,"summer"
2024-07-29,7,29,9,677,0,0,23.4,3.6,1,21.1,81,0,1,"summer"
2024-07-29,7,29,10,471,0,0,24.8,8,1,22.9,71,0,1,"summer"
2024-07-29,7,29,11,448,0,0,25.3,12.2,1,24.4,61,0,2,"summer"
2024-07-29,7,29,12,463,0,0,27.4,12.3,1,25.7,56,0,2,"summer"
2024-07-29,7,29,13,576,0,0,28.9,11,1,26.8,52,0,1,"summer"
2024-07-29,7,29,14,517,0,0,29.4,10.8,1,27.6,48,0,1,"summer"
2024-07-29,7,29,15,710,0,0,29.3,11.2,1,28.2,45,0,2,"summer"
2024-07-29,7,29,16,794,0,0,29.7,10.9,1,28.4,46,0,2,"summer"
2024-07-29,7,29,17,1120,0,0,28.3,9.5,1,27.8,47,0,3,"summer"
2024-07-29,7,29,18,1222,0,0,28.4,2.4,1,26.1,59,0.1,3,"summer"
2024-07-29,7,29,19,849,0,0,27,5.2,1,25,63,0,3,"summer"
2024-07-29,7,29,20,681,0,0,26.1,4.4,0,23.5,74,0,3,"summer"
2024-07-29,7,29,21,534,0,0,24.9,5.5,0,22.4,81,0,3,"summer"
2024-07-29,7,29,22,255,0,0,24.1,6.5,0,22,80,0,3,"summer"
2024-07-29,7,29,23,114,0,0,23.4,6.2,0,21.4,81,0,2,"summer"
2024-07-30,7,30,0,42,0,0,23.3,3.8,0,21,82,0,3,"summer"
2024-07-30,7,30,5,75,0,0,22,3.4,0,19.5,92,0.1,3,"summer"
2024-07-30,7,30,6,314,0,0,22.5,1,0,19.6,93,0.2,3,"summer"
2024-07-30,7,30,7,699,0,0,22,1.5,1,19.3,92,0.8,80,"summer"
2024-07-30,7,30,8,1037,0,0,22.8,1.6,1,20.1,88,0,3,"summer"
2024-07-30,7,30,9,745,0,0,23.6,3.1,1,21.1,82,0,2,"summer"
2024-07-30,7,30,10,525,0,0,24.3,6.8,1,22.4,76,0,3,"summer"
2024-07-30,7,30,11,516,0,0,25.4,8,1,23.2,74,0.2,80,"summer"
2024-07-30,7,30,12,513,0,0,27.7,9.8,1,24.4,71,0.1,3,"summer"
2024-07-30,7,30,13,583,0,0,28.6,9.5,1,25.2,67,0.1,3,"summer"
2024-07-30,7,30,14,793,0,0,29.7,8,1,26,63,0,2,"summer"
2024-07-30,7,30,15,758,0,0,30,6.5,1,26.5,61,0.1,2,"summer"
2024-07-30,7,30,16,739,0,0,28.7,6.5,1,26.2,64,0.2,3,"summer"
2024-07-30,7,30,17,868,0,0,28.1,7,1,25.7,67,0.4,80,"summer"
2024-07-30,7,30,18,1207,0,0,26.7,8,1,24.4,72,0,3,"summer"
2024-07-30,7,30,19,1013,0,0,25.8,7.3,1,23.6,75,1.3,95,"summer"
2024-07-30,7,30,20,601,0,0,25.2,4.7,0,22.6,79,1.4,95,"summer"
2024-07-30,7,30,21,371,0,0,24.6,5.4,0,22.1,82,0.1,3,"summer"
2024-07-30,7,30,22,206,0,0,24.2,3.8,0,21.5,84,0,3,"summer"
2024-07-30,7,30,23,119,0,0,24.1,2.1,0,21.1,87,0,3,"summer"
2024-07-31,7,31,0,50,0,0,23.9,1.9,0,20.8,89,0.2,3,"summer"
2024-07-31,7,31,5,103,0,0,22.3,2.8,0,19.7,91,0,3,"summer"
2024-07-31,7,31,6,376,0,0,22,2.9,0,19.4,94,0,3,"summer"
2024-07-31,7,31,7,784,0,0,22,2.5,1,19.3,94,0,3,"summer"
2024-07-31,7,31,8,1144,0,0,22.1,4,1,19.8,89,0,3,"summer"
2024-07-31,7,31,9,774,0,0,22.3,6.8,1,20.7,81,0,3,"summer"
2024-07-31,7,31,10,565,0,0,23,9.2,1,21.7,77,0.3,80,"summer"
2024-07-31,7,31,11,541,0,0,25,9.1,1,22.8,74,0.3,80,"summer"
2024-07-31,7,31,12,565,0,0,27.3,11.1,1,24.8,66,0.2,80,"summer"
2024-07-31,7,31,13,704,0,0,28.4,10.5,1,25.6,61,0,2,"summer"
2024-07-31,7,31,14,784,0,0,29.6,9.1,1,26.6,56,0,2,"summer"
2024-07-31,7,31,15,841,0,0,29.6,7.2,1,26.9,55,0,2,"summer"
2024-07-31,7,31,16,782,0,0,28.7,8.9,1,26.9,55,0,3,"summer"
2024-07-31,7,31,17,1118,0,0,26.9,10.9,1,25.5,64,0.6,80,"summer"
2024-07-31,7,31,18,1498,0,0,26.4,9,1,25.4,58,0.8,80,"summer"
2024-07-31,7,31,19,1082,0,0,25.4,4,1,23.3,70,1.1,80,"summer"
2024-07-31,7,31,20,777,0,0,25.3,0.8,0,22.5,75,0.8,95,"summer"
2024-07-31,7,31,21,587,0,0,24.4,4.6,0,22.1,78,0.8,80,"summer"
2024-07-31,7,31,22,304,0,0,23.2,8.3,0,21.6,79,0,3,"summer"
2024-07-31,7,31,23,103,0,0,22.3,6.9,0,20.7,81,0,3,"summer"
2024-08-01,8,1,0,57,0,0,22.5,2.4,0,20.1,85,0,3,"summer"
2024-08-01,8,1,5,111,0,0,20,5.4,0,18.3,92,1.1,80,"summer"
2024-08-01,8,1,6,375,0,0,20.5,2.9,0,18.4,93,0,3,"summer"
2024-08-01,8,1,7,753,0,0,20.5,2.6,1,18.4,92,0,3,"summer"
2024-08-01,8,1,8,1098,0,0,21.1,1.5,1,18.9,89,0,3,"summer"
2024-08-01,8,1,9,702,0,0,21.9,2.5,1,19.9,82,0,3,"summer"
2024-08-01,8,1,10,496,0,0,22.3,6.2,1,20.9,76,0,3,"summer"
2024-08-01,8,1,11,522,0,0,22.6,9.4,1,21.7,72,0,3,"summer"
2024-08-01,8,1,12,495,0,0,24.4,9.8,1,23.5,65,0,3,"summer"
2024-08-01,8,1,13,631,0,0,25.4,9,1,24,65,0.2,80,"summer"
2024-08-01,8,1,14,750,0,0,26.4,7.6,1,24.7,62,0,3,"summer"
2024-08-01,8,1,15,880,0,0,26.8,6.8,1,24.9,63,0.3,80,"summer"
2024-08-01,8,1,16,748,0,0,27.3,6.3,1,25.4,63,0.2,80,"summer"
2024-08-01,8,1,17,1146,0,0,27.3,5.9,1,25.2,65,0.1,3,"summer"
2024-08-01,8,1,18,1355,0,0,28.1,4.4,1,26.2,58,0.3,80,"summer"
2024-08-01,8,1,19,933,0,0,27.9,1.5,1,25.4,62,0,3,"summer"
2024-08-01,8,1,20,739,0,0,23.7,8,0,22.3,73,1.8,95,"summer"
2024-08-01,8,1,21,532,0,0,22.8,5.9,0,21.4,73,0.6,80,"summer"
2024-08-01,8,1,22,311,0,0,22.7,3.9,0,20.9,78,0,3,"summer"
2024-08-01,8,1,23,164,0,0,22.9,0,0,20.4,81,0.5,80,"summer"
2024-08-02,8,2,0,85,0,0,23,2.2,0,20.8,80,5.6,81,"summer"
2024-08-02,8,2,5,114,0,0,21.4,1.9,0,19.1,89,0,3,"summer"
2024-08-02,8,2,6,333,0,0,21,3.1,0,18.8,91,0,3,"summer"
2024-08-02,8,2,7,780,0,0,20.6,3.2,1,18.6,90,0,3,"summer"
2024-08-02,8,2,8,1067,0,0,20.6,4.8,1,19.3,80,0,3,"summer"
2024-08-02,8,2,9,729,0,0,20.3,9.8,1,20.6,63,0,3,"summer"
2024-08-02,8,2,10,537,0,0,21,12.1,1,21.7,59,0,3,"summer"
2024-08-02,8,2,11,557,0,0,22.1,14.6,1,22.7,55,0,3,"summer"
2024-08-02,8,2,12,562,0,0,24,11.7,1,23.9,53,0,3,"summer"
2024-08-02,8,2,13,611,0,0,25.3,11.4,1,24.9,49,0,3,"summer"
2024-08-02,8,2,14,790,0,0,26.4,11,1,26.1,44,0,3,"summer"
2024-08-02,8,2,15,934,0,0,27.7,10.6,1,27,42,0,3,"summer"
2024-08-02,8,2,16,842,0,0,26.7,12.4,1,27.3,40,0,3,"summer"
2024-08-02,8,2,17,1054,0,0,26.5,10.6,1,27.1,42,0.1,2,"summer"
2024-08-02,8,2,18,1301,0,0,25.7,10.8,1,26,48,0.1,3,"summer"
2024-08-02,8,2,19,990,0,0,24.7,8.4,1,24.4,55,0.2,3,"summer"
2024-08-02,8,2,20,702,0,0,24.6,4.1,0,23.2,63,0,3,"summer"
2024-08-02,8,2,21,534,0,0,24.4,2.2,0,22.6,67,0.1,3,"summer"
2024-08-02,8,2,22,176,0,0,23,5.7,0,21.7,70,0.3,80,"summer"
2024-08-02,8,2,23,68,0,0,22.7,4.3,0,21,76,0.3,80,"summer"
2024-08-03,8,3,0,66,1,0,22.7,1.1,0,20.5,79,1,80,"summer"
2024-08-03,8,3,5,64,1,0,21.4,1.5,0,19.1,88,0.2,61,"summer"
2024-08-03,8,3,6,171,1,0,21.2,1.8,0,19,87,0.3,61,"summer"
2024-08-03,8,3,7,307,1,0,21.1,1.5,1,19,87,0,3,"summer"
2024-08-03,8,3,8,481,1,0,21.4,2.7,1,19.5,84,0,3,"summer"
2024-08-03,8,3,9,465,1,0,22.1,4.8,1,20.6,77,0,3,"summer"
2024-08-03,8,3,10,522,1,0,22,10.2,1,21.6,68,0,3,"summer"
2024-08-03,8,3,11,544,1,0,22.6,11.9,1,22.6,63,0,3,"summer"
2024-08-03,8,3,12,643,1,0,25,8.7,1,24.4,56,0,3,"summer"
2024-08-03,8,3,13,780,1,0,27,7.9,1,25.3,53,0,3,"summer"
2024-08-03,8,3,14,857,1,0,30,7,1,26.7,50,0,3,"summer"
2024-08-03,8,3,15,698,1,0,30.2,6,1,27.2,49,0,3,"summer"
2024-08-03,8,3,16,589,1,0,28.8,7.2,1,27.2,48,0,3,"summer"
2024-08-03,8,3,17,555,1,0,27.7,6.5,1,26.7,51,0,3,"summer"
2024-08-03,8,3,18,568,1,0,27.7,6.4,1,26.7,51,0,3,"summer"
2024-08-03,8,3,19,544,1,0,25.9,8.7,1,25.2,56,0.1,3,"summer"
2024-08-03,8,3,20,478,1,0,24.6,7,0,23.8,60,0,3,"summer"
2024-08-03,8,3,21,414,1,0,23.7,6,0,22.7,64,0,3,"summer"
2024-08-03,8,3,22,265,1,0,22.8,7.6,0,21.9,68,0,3,"summer"
2024-08-03,8,3,23,151,1,0,22.3,6.6,0,21.4,69,0,3,"summer"
2024-08-04,8,4,0,74,1,0,22.1,3,0,20.5,76,0,3,"summer"
2024-08-04,8,4,5,52,1,0,20.1,2.6,0,18.1,93,0,2,"summer"
2024-08-04,8,4,6,137,1,0,20,1.1,0,17.8,93,0,3,"summer"
2024-08-04,8,4,7,246,1,0,20,0.4,1,17.7,94,0,3,"summer"
2024-08-04,8,4,8,404,1,0,21,0.8,1,18.7,89,0,3,"summer"
2024-08-04,8,4,9,632,1,0,22.3,3.7,1,20.3,82,0,3,"summer"
2024-08-04,8,4,10,803,1,0,23.5,7.1,1,22,74,0,3,"summer"
2024-08-04,8,4,11,794,1,0,25.2,10.1,1,23.7,61,0,3,"summer"
2024-08-04,8,4,12,757,1,0,27.8,6.5,1,25.1,57,0,3,"summer"
2024-08-04,8,4,13,716,1,0,28.9,6.5,1,26.2,50,0,3,"summer"
2024-08-04,8,4,14,511,1,0,29.3,6.5,1,27,46,0,3,"summer"
2024-08-04,8,4,15,484,1,0,29.5,6.9,1,27.6,45,0,3,"summer"
2024-08-04,8,4,16,389,1,0,29.1,6.8,1,27.9,44,0,3,"summer"
2024-08-04,8,4,17,423,1,0,28.6,4.7,1,27.9,43,0,3,"summer"
2024-08-04,8,4,18,397,1,0,28.8,3.7,1,28.1,42,0,3,"summer"
2024-08-04,8,4,19,440,1,0,28.9,0.5,1,27.8,42,0,3,"summer"
2024-08-04,8,4,20,465,1,0,26.4,4.3,0,25.2,54,0,2,"summer"
2024-08-04,8,4,21,390,1,0,23.8,5.7,0,22.4,69,0,1,"summer"
2024-08-04,8,4,22,225,1,0,22.5,6,0,21.3,71,0,1,"summer"
2024-08-04,8,4,23,114,1,0,21.6,7.2,0,20.9,70,0,1,"summer"
2024-08-05,8,5,0,46,0,0,21.1,6.6,0,20.2,75,0,1,"summer"
2024-08-05,8,5,5,102,0,0,20.8,1.8,0,18.5,92,0,3,"summer"
2024-08-05,8,5,6,350,0,0,20.1,2.2,0,17.9,95,0.4,80,"summer"
2024-08-05,8,5,7,780,0,0,20.2,1.8,1,17.9,96,0,45,"summer"
2024-08-05,8,5,8,1085,0,0,21.9,1.1,1,19.3,90,0,2,"summer"
2024-08-05,8,5,9,679,0,0,23.1,4.1,1,20.9,82,0,3,"summer"
2024-08-05,8,5,10,554,0,0,23.9,6.9,1,22.2,75,0,3,"summer"
2024-08-05,8,5,11,488,0,0,25,9.8,1,23.6,67,0,2,"summer"
2024-08-05,8,5,12,544,0,0,27.1,8.4,1,24.6,64,0.3,80,"summer"
2024-08-05,8,5,13,584,0,0,29.1,7.5,1,25.8,60,0.1,2,"summer"
2024-08-05,8,5,14,720,0,0,30.2,7.5,1,26.9,56,0.1,2,"summer"
2024-08-05,8,5,15,843,0,0,30.2,8,1,27.4,53,0,2,"summer"
2024-08-05,8,5,16,802,0,0,28.3,9.2,1,27.4,50,0,3,"summer"
2024-08-05,8,5,17,1207,0,0,25.9,12.1,1,25.4,58,0.4,80,"summer"
2024-08-05,8,5,18,1251,0,0,26.5,9.1,1,25.8,55,0.1,3,"summer"
2024-08-05,8,5,19,394,0,0,25.9,9.1,1,24.8,62,0,3,"summer"
2024-08-05,8,5,20,284,0,0,25.1,7.3,0,23.4,71,0,3,"summer"
2024-08-05,8,5,21,410,0,0,24.2,6.3,0,22.5,72,0,3,"summer"
2024-08-05,8,5,22,208,0,0,23.2,6.2,0,21.6,75,0,3,"summer"
2024-08-05,8,5,23,122,0,0,22.8,5.8,0,21,80,0,3,"summer"
2024-08-06,8,6,0,51,0,0,22.5,3,0,20.1,86,0,3,"summer"
2024-08-06,8,6,5,112,0,0,21.3,2.2,0,18.8,94,0.1,3,"summer"
2024-08-06,8,6,6,425,0,0,20.6,1.3,0,18.2,95,0.1,3,"summer"
2024-08-06,8,6,7,864,0,0,20.9,0.5,1,18.3,95,0,3,"summer"
2024-08-06,8,6,8,1214,0,0,21.8,1.8,1,19.3,90,0,2,"summer"
2024-08-06,8,6,9,794,0,0,22.9,4.7,1,20.9,81,0,3,"summer"
2024-08-06,8,6,10,572,0,0,23.6,6.9,1,22.2,71,0,3,"summer"
2024-08-06,8,6,11,556,0,0,25.9,5.4,1,23.5,67,0.1,3,"summer"
2024-08-06,8,6,12,599,0,0,28.8,3.2,1,25,62,0,3,"summer"
2024-08-06,8,6,13,659,0,0,29.9,3.6,1,26.1,58,0,3,"summer"
2024-08-06,8,6,14,779,0,0,30.7,4.1,1,26.9,55,0,3,"summer"
2024-08-06,8,6,15,896,0,0,30.4,3.3,1,27.4,52,0,2,"summer"
2024-08-06,8,6,16,839,0,0,30.6,0.8,1,27.7,51,0,2,"summer"
2024-08-06,8,6,17,1265,0,0,29.3,3,1,27.3,53,0,3,"summer"
2024-08-06,8,6,18,1586,0,0,28.5,5.9,1,27.3,50,1.2,95,"summer"
2024-08-06,8,6,19,1143,0,0,25.9,10.3,1,24.4,68,0.3,80,"summer"
2024-08-06,8,6,20,797,0,0,25.2,8.3,0,23.4,72,0,3,"summer"
2024-08-06,8,6,21,595,0,0,23.9,8.3,0,22.4,74,0,2,"summer"
2024-08-06,8,6,22,325,0,0,23.3,8.7,0,21.6,80,0,2,"summer"
2024-08-06,8,6,23,158,0,0,23.2,7.9,0,21.2,84,0,2,"summer"
2024-08-07,8,7,0,61,0,0,23,6.6,0,20.9,85,0,1,"summer"
2024-08-07,8,7,5,93,0,0,21.7,2.1,0,19.2,92,0,3,"summer"
2024-08-07,8,7,6,364,0,0,20.9,2.9,0,18.6,93,0,3,"summer"
2024-08-07,8,7,7,822,0,0,20.8,2.6,1,18.5,94,0,3,"summer"
2024-08-07,8,7,8,1227,0,0,22.1,2.9,1,19.7,89,0,2,"summer"
2024-08-07,8,7,9,781,0,0,23.3,4.3,1,21.2,79,0,2,"summer"
2024-08-07,8,7,10,552,0,0,24.7,4.3,1,22.9,69,0,2,"summer"
2024-08-07,8,7,11,557,0,0,27,3.7,1,24.6,61,0,2,"summer"
2024-08-07,8,7,12,559,0,0,29.6,3.4,1,26.3,54,0,2,"summer"
2024-08-07,8,7,13,667,0,0,31.2,4.8,1,27.7,48,0,2,"summer"
2024-08-07,8,7,14,844,0,0,31.8,6.4,1,28.5,46,0.1,2,"summer"
2024-08-07,8,7,15,888,0,0,31.2,7,1,29,43,0,2,"summer"
2024-08-07,8,7,16,846,0,0,30,7.4,1,28.9,42,0,2,"summer"
2024-08-07,8,7,17,1217,0,0,28.8,8.4,1,28.5,43,0,3,"summer"
2024-08-07,8,7,18,1580,0,0,28.4,8.5,1,28.4,41,0,3,"summer"
2024-08-07,8,7,19,1008,0,0,26.3,12.4,1,26.6,48,0,2,"summer"
2024-08-07,8,7,20,784,0,0,24.4,14.3,0,24.4,59,0,1,"summer"
2024-08-07,8,7,21,529,0,0,23.7,12.6,0,22.8,72,0,0,"summer"
2024-08-07,8,7,22,297,0,0,23.2,11.2,0,21.9,78,0,0,"summer"
2024-08-07,8,7,23,148,0,0,22.6,10.1,0,21.3,80,0,0,"summer"
2024-08-08,8,8,0,75,0,0,22.3,9,0,20.9,81,0,1,"summer"
2024-08-08,8,8,5,110,0,0,21.8,3.1,0,19.5,88,0,2,"summer"
2024-08-08,8,8,6,383,0,0,21.8,3.6,0,19.6,88,0,2,"summer"
2024-08-08,8,8,7,859,0,0,21.7,3.1,1,19.4,89,0,2,"summer"
2024-08-08,8,8,8,1180,0,0,22.6,3.8,1,20.3,85,0,2,"summer"
2024-08-08,8,8,9,770,0,0,24,3.2,1,21.7,77,0,3,"summer"
2024-08-08,8,8,10,564,0,0,25.3,4,1,23.3,68,0,3,"summer"
2024-08-08,8,8,11,518,0,0,27,5.3,1,24.9,62,0,3,"summer"
2024-08-08,8,8,12,526,0,0,28.6,8.2,1,26.4,57,0,3,"summer"
2024-08-08,8,8,13,651,0,0,31.2,4.8,1,27.6,53,0,1,"summer"
2024-08-08,8,8,14,770,0,0,33.5,3.9,1,28.8,50,0,3,"summer"
2024-08-08,8,8,15,877,0,0,33.4,4.4,1,29.5,47,0,3,"summer"
2024-08-08,8,8,16,813,0,0,32.4,5.1,1,29.9,44,0,3,"summer"
2024-08-08,8,8,17,1188,0,0,31.8,2.6,1,30.1,41,0,2,"summer"
2024-08-08,8,8,18,1427,0,0,30.2,5.4,1,28.9,46,0,2,"summer"
2024-08-08,8,8,19,1048,0,0,28.8,5.8,1,27.5,50,0,2,"summer"
2024-08-08,8,8,20,737,0,0,26.3,7,0,24.6,65,0.5,80,"summer"
2024-08-08,8,8,21,520,0,0,25.5,8.7,0,23.8,71,0,3,"summer"
2024-08-08,8,8,22,333,0,0,24.9,7.2,0,23.1,73,0,3,"summer"
2024-08-08,8,8,23,178,0,0,24.4,5.8,0,22.5,74,0,3,"summer"
2024-08-09,8,9,0,76,0,0,24.1,5.2,0,21.9,79,0,3,"summer"
2024-08-09,8,9,5,48,0,0,21.5,4.3,0,19.4,90,0,3,"summer"
2024-08-09,8,9,6,292,0,0,21.6,1.5,0,19,92,0,3,"summer"
2024-08-09,8,9,7,669,0,0,21.4,2.5,1,19.1,91,0,3,"summer"
2024-08-09,8,9,8,1065,0,0,21.8,3.6,1,19.5,89,0,3,"summer"
2024-08-09,8,9,9,727,0,0,22.9,5.2,1,20.8,84,0,3,"summer"
2024-08-09,8,9,10,588,0,0,24.2,7.9,1,22.6,74,0,2,"summer"
2024-08-09,8,9,11,532,0,0,26.2,8.4,1,24.2,67,0,2,"summer"
2024-08-09,8,9,12,538,0,0,27.6,7.9,1,24.6,66,0.1,2,"summer"
2024-08-09,8,9,13,656,0,0,29.1,7.9,1,25.8,61,0.1,2,"summer"
2024-08-09,8,9,14,815,0,0,30.3,8,1,26.8,59,0,2,"summer"
2024-08-09,8,9,15,914,0,0,30.4,8,1,27.3,55,0,2,"summer"
2024-08-09,8,9,16,874,0,0,29.6,5.9,1,27.6,52,0,2,"summer"
2024-08-09,8,9,17,1047,0,0,29.5,4,1,27.6,53,0,2,"summer"
2024-08-09,8,9,18,1261,0,0,28.1,5.8,1,26.3,58,0,2,"summer"
2024-08-09,8,9,19,982,0,0,27.4,6.6,1,26.1,56,0,1,"summer"
2024-08-09,8,9,20,746,0,0,25.7,6.8,0,24.2,65,0,2,"summer"
2024-08-09,8,9,21,471,0,0,24.4,8.3,0,22.8,73,0,2,"summer"
2024-08-09,8,9,22,297,0,0,24.1,6.1,0,22.1,78,0,3,"summer"
2024-08-09,8,9,23,164,0,0,23.5,4.9,0,21.3,81,0,3,"summer"
2024-08-10,8,10,0,128,1,0,22.7,2.4,0,20.2,86,0,3,"summer"
2024-08-10,8,10,5,49,1,0,21.4,1.8,0,18.9,93,0.9,95,"summer"
2024-08-10,8,10,6,183,1,0,21.4,1.1,0,18.8,93,1.4,95,"summer"
2024-08-10,8,10,7,342,1,0,21.4,1.6,1,18.9,93,0,3,"summer"
2024-08-10,8,10,8,465,1,0,22.4,1.5,1,19.7,90,0,2,"summer"
2024-08-10,8,10,9,526,1,0,23.3,6.3,1,21.2,83,0,2,"summer"
2024-08-10,8,10,10,529,1,0,23.1,13.7,1,22.6,70,0,2,"summer"
2024-08-10,8,10,11,552,1,0,23.9,16.7,1,23.7,61,0,3,"summer"
2024-08-10,8,10,12,637,1,0,25.9,13,1,24.9,54,0,3,"summer"
2024-08-10,8,10,13,840,1,0,27.5,13,1,26.4,48,0,3,"summer"
2024-08-10,8,10,14,882,1,0,27.5,11.7,1,26.8,47,0,3,"summer"
2024-08-10,8,10,15,705,1,0,28.2,12,1,27.4,46,0,3,"summer"
2024-08-10,8,10,16,624,1,0,28,12.1,1,27.3,48,0,1,"summer"
2024-08-10,8,10,17,582,1,0,27.5,10,1,27.2,48,0,1,"summer"
2024-08-10,8,10,18,512,1,0,27,9.8,1,26.8,48,0,1,"summer"
2024-08-10,8,10,19,585,1,0,25.9,9,1,25.7,51,0,1,"summer"
2024-08-10,8,10,20,441,1,0,24.5,8.2,0,23.6,63,0,1,"summer"
2024-08-10,8,10,21,386,1,0,23.7,6.6,0,22.3,70,0,2,"summer"
2024-08-10,8,10,22,283,1,0,23.3,6.6,0,21.8,74,0,2,"summer"
2024-08-10,8,10,23,156,1,0,22.9,6.1,0,21.2,78,0,3,"summer"
2024-08-11,8,11,0,139,1,0,22.9,1.6,0,20.5,82,0,3,"summer"
2024-08-11,8,11,5,48,1,0,22.1,1.3,0,19.4,92,1.9,80,"summer"
2024-08-11,8,11,6,119,1,0,21.9,1.1,0,19.2,93,0.4,80,"summer"
2024-08-11,8,11,7,167,1,0,21.6,2.1,1,19,93,0.7,80,"summer"
2024-08-11,8,11,8,369,1,0,21.9,1.6,1,19.5,88,0.2,2,"summer"
2024-08-11,8,11,9,679,1,0,23.3,1.6,1,20.9,81,0,2,"summer"
2024-08-11,8,11,10,838,1,0,23.9,6,1,22.1,75,0,2,"summer"
2024-08-11,8,11,11,857,1,0,25.2,7.7,1,23,71,0.1,2,"summer"
2024-08-11,8,11,12,772,1,0,27.6,6.8,1,24.9,59,0,2,"summer"
2024-08-11,8,11,13,718,1,0,29.3,6,1,26.1,54,0,2,"summer"
2024-08-11,8,11,14,487,1,0,30.3,4.9,1,27,49,0,2,"summer"
2024-08-11,8,11,15,466,1,0,30.4,4.6,1,27.6,46,0,2,"summer"
2024-08-11,8,11,16,422,1,0,29.5,5.8,1,27.8,45,0,1,"summer"
2024-08-11,8,11,17,434,1,0,28.6,5.1,1,27.8,45,0,2,"summer"
2024-08-11,8,11,18,335,1,0,27.5,5.3,1,26.7,48,0,3,"summer"
2024-08-11,8,11,19,347,1,0,25.8,8.4,1,25.4,52,0.1,3,"summer"
